# λ	f(λ)
-49.4469802933074	-8.24377347471257
-49.4369802933074	-8.19987940639576
-49.4269802933074	-8.15594223988634
-49.4169802933074	-8.11196188960242
-49.4069802933074	-8.06793826973262
-49.3969802933074	-8.02387129423538
-49.3869802933074	-7.97976087683806
-49.3769802933074	-7.93560693103623
-49.3669802933074	-7.89140937009287
-49.3569802933074	-7.84716810703765
-49.3469802933074	-7.80288305466607
-49.3369802933074	-7.7585541255386
-49.3269802933074	-7.71418123198007
-49.3169802933074	-7.66976428607871
-49.3069802933074	-7.62530319968547
-49.2969802933074	-7.5807978844131
-49.2869802933074	-7.53624825163541
-49.2769802933074	-7.49165421248647
-49.2669802933074	-7.44701567785975
-49.2569802933074	-7.40233255840735
-49.2469802933074	-7.3576047645391
-49.2369802933074	-7.31283220642185
-49.2269802933074	-7.26801479397857
-49.2169802933074	-7.2231524368875
-49.2069802933074	-7.17824504458135
-49.1969802933074	-7.13329252624647
-49.1869802933074	-7.08829479082205
-49.1769802933074	-7.04325174699912
-49.1669802933074	-6.99816330321984
-49.1569802933074	-6.95302936767666
-49.1469802933074	-6.90784984831137
-49.1369802933074	-6.86262465281429
-49.1269802933074	-6.8173536886234
-49.1169802933074	-6.7720368629235
-49.1069802933074	-6.72667408264532
-49.0969802933074	-6.68126525446462
-49.0869802933074	-6.63581028480134
-49.0769802933074	-6.59030907981874
-49.0669802933074	-6.54476154542251
-49.0569802933074	-6.49916758725981
-49.0469802933074	-6.45352711071847
-49.0369802933074	-6.40784002092607
-49.0269802933074	-6.36210622274902
-49.0169802933074	-6.31632562079167
-49.0069802933074	-6.2704981193954
-48.9969802933074	-6.22462362263771
-48.9869802933074	-6.17870203433133
-48.9769802933074	-6.13273325802325
-48.9669802933075	-6.08671719699385
-48.9569802933075	-6.04065375425594
-48.9469802933075	-5.99454283255388
-48.9369802933075	-5.94838433436259
-48.9269802933075	-5.90217816188659
-48.9169802933075	-5.8559242170592
-48.9069802933075	-5.80962240154142
-48.8969802933075	-5.76327261672111
-48.8869802933075	-5.71687476371195
-48.8769802933075	-5.67042874335255
-48.8669802933075	-5.62393445620546
-48.8569802933075	-5.57739180255619
-48.8469802933075	-5.53080068241226
-48.8369802933075	-5.48416099550224
-48.8269802933075	-5.43747264127476
-48.8169802933075	-5.3907355188975
-48.8069802933075	-5.34394952725623
-48.7969802933075	-5.29711456495386
-48.7869802933075	-5.2502305303094
-48.7769802933075	-5.20329732135695
-48.7669802933075	-5.1563148358447
-48.7569802933075	-5.10928297123399
-48.7469802933075	-5.06220162469825
-48.7369802933075	-5.01507069312196
-48.7269802933075	-4.96789007309962
-48.7169802933075	-4.92065966093487
-48.7069802933075	-4.8733793526393
-48.6969802933075	-4.82604904393144
-48.6869802933075	-4.7786686302358
-48.6769802933075	-4.73123800668181
-48.6669802933075	-4.6837570681027
-48.6569802933075	-4.63622570903454
-48.6469802933075	-4.58864382371513
-48.6369802933075	-4.54101130608295
-48.6269802933075	-4.49332804977616
-48.6169802933075	-4.44559394813142
-48.6069802933075	-4.39780889418289
-48.5969802933075	-4.34997278066116
-48.5869802933075	-4.30208549999216
-48.5769802933075	-4.254146944296
-48.5669802933075	-4.20615700538598
-48.5569802933075	-4.15811557476747
-48.5469802933075	-4.1100225436368
-48.5369802933075	-4.06187780288012
-48.5269802933075	-4.01368124307231
-48.5169802933075	-3.96543275447591
-48.5069802933075	-3.91713222703998
-48.4969802933075	-3.86877955039892
-48.4869802933075	-3.8203746138714
-48.4769802933075	-3.77191730645922
-48.4669802933076	-3.72340751684617
-48.4569802933076	-3.67484513339686
-48.4469802933076	-3.62623004415556
-48.4369802933076	-3.57756213684515
-48.4269802933076	-3.52884129886586
-48.4169802933076	-3.48006741729408
-48.4069802933076	-3.4312403788813
-48.3969802933076	-3.38236007005288
-48.3869802933076	-3.33342637690687
-48.3769802933076	-3.28443918521283
-48.3669802933076	-3.2353983804106
-48.3569802933076	-3.1863038476092
-48.3469802933076	-3.13715547158556
-48.3369802933076	-3.08795313678333
-48.3269802933076	-3.03869672731163
-48.3169802933076	-2.98938612694397
-48.3069802933076	-2.94002121911687
-48.2969802933076	-2.89060188692872
-48.2869802933076	-2.84112801313852
-48.2769802933076	-2.79159948016463
-48.2669802933076	-2.74201617008363
-48.2569802933076	-2.69237796462893
-48.2469802933076	-2.64268474518956
-48.2369802933076	-2.59293639280901
-48.2269802933076	-2.54313278818384
-48.2169802933076	-2.49327381166246
-48.2069802933076	-2.44335934324384
-48.1969802933076	-2.39338926257629
-48.1869802933076	-2.34336344895611
-48.1769802933076	-2.2932817813263
-48.1669802933076	-2.24314413827527
-48.1569802933076	-2.19295039803556
-48.1469802933076	-2.14270043848254
-48.1369802933076	-2.09239413713303
-48.1269802933076	-2.04203137114402
-48.1169802933076	-1.99161201731138
-48.1069802933076	-1.94113595206846
-48.0969802933076	-1.8906030514848
-48.0869802933076	-1.84001319126473
-48.0769802933076	-1.7893662467461
-48.0669802933076	-1.73866209289889
-48.0569802933076	-1.6879006043238
-48.0469802933076	-1.63708165525092
-48.0369802933076	-1.58620511953836
-48.0269802933076	-1.53527087067093
-48.0169802933076	-1.4842787817586
-48.0069802933076	-1.43322872553522
-47.9969802933076	-1.3821205743571
-47.9869802933076	-1.33095420020166
-47.9769802933076	-1.27972947466586
-47.9669802933076	-1.22844626896492
-47.9569802933077	-1.17710445393087
-47.9469802933077	-1.12570390001112
-47.9369802933077	-1.07424447726697
-47.9269802933077	-1.0227260553722
-47.9169802933077	-0.971148503611687
-47.9069802933077	-0.919511690879801
-47.8969802933077	-0.867815485679117
-47.8869802933077	-0.816059756118747
-47.8769802933077	-0.764244369913058
-47.8669802933077	-0.712369194380102
-47.8569802933077	-0.660434096440042
-47.8469802933077	-0.608438942613816
-47.8369802933077	-0.556383599021544
-47.8269802933077	-0.504267931381023
-47.8169802933077	-0.452091805006205
-47.8069802933077	-0.399855084805694
-47.7969802933077	-0.347557635281191
-47.7869802933077	-0.295199320526052
-47.7769802933077	-0.242780004223533
-47.7669802933077	-0.190299549645474
-47.7569802933077	-0.137757819650588
-47.7469802933077	-0.0851546766829614
-47.7369802933077	-0.0324899827704428
-47.7269802933077	0.020236400476918
-47.7169802933077	0.0730246118684619
-47.7069802933077	0.125874790634455
-47.6969802933077	0.17878707642781
-47.6869802933077	0.231761609325659
-47.6769802933077	0.284798529830837
-47.6669802933077	0.337897978873713
-47.6569802933077	0.391060097813664
-47.6469802933077	0.444285028440817
-47.6369802933077	0.497572912977603
-47.6269802933077	0.550923894080483
-47.6169802933077	0.604338114841568
-47.6069802933077	0.65781571879036
-47.5969802933077	0.71135684989531
-47.5869802933077	0.76496165256556
-47.5769802933077	0.818630271652708
-47.5669802933077	0.872362852452412
-47.5569802933077	0.926159540706109
-47.5469802933077	0.980020482602754
-47.5369802933077	1.03394582478059
-47.5269802933077	1.08793571432878
-47.5169802933077	1.14199029878922
-47.5069802933077	1.19610972615826
-47.4969802933077	1.25029414488844
-47.4869802933077	1.30454370389036
-47.4769802933077	1.35885855253431
-47.4669802933077	1.4132388406521
-47.4569802933078	1.46768471853889
-47.4469802933078	1.52219633695499
-47.4369802933078	1.57677384712761
-47.4269802933078	1.63141740075267
-47.4169802933078	1.68612714999669
-47.4069802933078	1.74090324749861
-47.3969802933078	1.79574584637155
-47.3869802933078	1.85065510020472
-47.3769802933078	1.90563116306531
-47.3669802933078	1.96067418950032
-47.3569802933078	2.01578433453838
-47.3469802933078	2.07096175369172
-47.3369802933078	2.12620660295801
-47.3269802933078	2.1815190388223
-47.3169802933078	2.23689921825891
-47.3069802933078	2.29234729873332
-47.2969802933078	2.34786343820414
-47.2869802933078	2.40344779512506
-47.2769802933078	2.45910052844673
-47.2669802933078	2.51482179761877
-47.2569802933078	2.57061176259171
-47.2469802933078	2.62647058381903
-47.2369802933078	2.68239842225901
-47.2269802933078	2.73839543937683
-47.2169802933078	2.79446179714658
-47.2069802933078	2.8505976580532
-47.1969802933078	2.90680318509455
-47.1869802933078	2.96307854178339
-47.1769802933078	3.01942389214952
-47.1669802933078	3.07583940074174
-47.1569802933078	3.13232523262994
-47.1469802933078	3.18888155340716
-47.1369802933078	3.2455085291917
-47.1269802933078	3.30220632662919
-47.1169802933078	3.35897511289467
-47.1069802933078	3.41581505569474
-47.0969802933078	3.47272632326963
-47.0869802933078	3.52970908439541
-47.0769802933078	3.58676350838604
-47.0669802933078	3.64388976509559
-47.0569802933078	3.70108802492032
-47.0469802933078	3.758358458801
-47.0369802933078	3.81570123822489
-47.0269802933078	3.87311653522811
-47.0169802933078	3.93060452239772
-47.0069802933078	3.98816537287405
-46.9969802933078	4.04579926035282
-46.9869802933078	4.10350635908739
-46.9769802933078	4.16128684389108
-46.9669802933078	4.21914089013937
-46.9569802933079	4.27706867377215
-46.9469802933079	4.33507037129601
-46.9369802933079	4.39314615978661
-46.9269802933079	4.45129621689087
-46.9169802933079	4.50952072082933
-46.9069802933079	4.56781985039844
-46.8969802933079	4.62619378497298
-46.8869802933079	4.68464270450836
-46.8769802933079	4.7431667895429
-46.8669802933079	4.80176622120032
-46.8569802933079	4.86044118119203
-46.8469802933079	4.91919185181963
-46.8369802933079	4.97801841597715
-46.8269802933079	5.03692105715362
-46.8169802933079	5.09589995943541
-46.8069802933079	5.15495530750877
-46.7969802933079	5.21408728666208
-46.7869802933079	5.27329608278853
-46.7769802933079	5.3325818823885
-46.7669802933079	5.39194487257204
-46.7569802933079	5.45138524106137
-46.7469802933079	5.51090317619344
-46.7369802933079	5.57049886692239
-46.7269802933079	5.63017250282216
-46.7169802933079	5.68992427408895
-46.7069802933079	5.74975437154384
-46.6969802933079	5.80966298663539
-46.6869802933079	5.86965031144217
-46.6769802933079	5.92971653867541
-46.6669802933079	5.9898618616815
-46.6569802933079	6.05008647444483
-46.6469802933079	6.11039057159022
-46.6369802933079	6.17077434838568
-46.6269802933079	6.23123800074502
-46.6169802933079	6.29178172523063
-46.6069802933079	6.35240571905607
-46.5969802933079	6.41311018008878
-46.5869802933079	6.47389530685284
-46.5769802933079	6.53476129853173
-46.5669802933079	6.59570835497102
-46.5569802933079	6.65673667668113
-46.5469802933079	6.71784646484011
-46.5369802933079	6.77903792129651
-46.5269802933079	6.84031124857205
-46.5169802933079	6.90166664986454
-46.5069802933079	6.96310432905061
-46.4969802933079	7.02462449068868
-46.4869802933079	7.08622734002175
-46.4769802933079	7.14791308298024
-46.4669802933079	7.20968192618493
-46.456980293308	7.27153407694985
-46.446980293308	7.33346974328521
-46.436980293308	7.3954891339003
-46.426980293308	7.45759245820645
-46.416980293308	7.51977992632
-46.406980293308	7.5820517490653
-46.396980293308	7.64440813797763
-46.386980293308	7.70684930530626
-46.376980293308	7.7693754640175
-46.366980293308	7.83198682779766
-46.356980293308	7.89468361105617
-46.346980293308	7.95746602892858
-46.336980293308	8.02033429727975
-46.326980293308	8.08328863270685
-46.316980293308	8.14632925254253
-46.306980293308	8.20945637485799
-46.296980293308	8.27267021846623
-46.286980293308	8.33597100292516
-46.276980293308	8.39935894854074
-46.266980293308	8.46283427637019
-46.256980293308	8.52639720822529
-46.246980293308	8.59004796667554
-46.236980293308	8.65378677505137
-46.226980293308	8.71761385744746
-46.216980293308	8.78152943872604
-46.206980293308	8.84553374452011
-46.196980293308	8.90962700123683
-46.186980293308	8.97380943606075
-46.176980293308	9.03808127695733
-46.166980293308	9.10244275267611
-46.156980293308	9.16689409275423
-46.146980293308	9.23143552751975
-46.136980293308	9.2960672880951
-46.126980293308	9.3607896064006
-46.116980293308	9.42560271515769
-46.106980293308	9.49050684789265
-46.096980293308	9.55550223893992
-46.086980293308	9.62058912344573
-46.076980293308	9.68576773737149
-46.066980293308	9.75103831749746
-46.056980293308	9.81640110142624
-46.046980293308	9.88185632758639
-46.036980293308	9.94740423523601
-46.026980293308	10.0130450644663
-46.016980293308	10.0787790562054
-46.006980293308	10.1446064522218
-45.996980293308	10.2105274951282
-45.986980293308	10.276542428385
-45.976980293308	10.3426514963042
-45.966980293308	10.4088549440532
-45.956980293308	10.4751530176584
-45.9469802933081	10.5415459640088
-45.9369802933081	10.6080340308603
-45.9269802933081	10.674617466839
-45.9169802933081	10.7412965214453
-45.9069802933081	10.8080714450579
-45.8969802933081	10.8749424889372
-45.8869802933081	10.9419099052296
-45.8769802933081	11.0089739469714
-45.8669802933081	11.0761348680924
-45.8569802933081	11.1433929234203
-45.8469802933081	11.2107483686844
-45.8369802933081	11.2782014605197
-45.8269802933081	11.3457524564708
-45.8169802933081	11.4134016149962
-45.8069802933081	11.481149195472
-45.7969802933081	11.5489954581963
-45.7869802933081	11.6169406643932
-45.7769802933081	11.6849850762169
-45.7669802933081	11.753128956756
-45.7569802933081	11.8213725700373
-45.7469802933081	11.8897161810305
-45.7369802933081	11.958160055652
-45.7269802933081	12.0267044607695
-45.7169802933081	12.0953496642059
-45.7069802933081	12.1640959347438
-45.6969802933081	12.2329435421299
-45.6869802933081	12.3018927570791
-45.6769802933081	12.370943851279
-45.6669802933081	12.4400970973943
-45.6569802933081	12.5093527690711
-45.6469802933081	12.5787111409415
-45.6369802933081	12.6481724886278
-45.6269802933081	12.7177370887472
-45.6169802933081	12.7874052189162
-45.6069802933081	12.8571771577552
-45.5969802933081	12.927053184893
-45.5869802933081	12.9970335809713
-45.5769802933081	13.0671186276494
-45.5669802933081	13.137308607609
-45.5569802933081	13.2076038045583
-45.5469802933081	13.2780045032373
-45.5369802933081	13.3485109894223
-45.5269802933081	13.4191235499302
-45.5169802933081	13.489842472624
-45.5069802933081	13.5606680464171
-45.4969802933081	13.631600561278
-45.4869802933081	13.7026403082357
-45.4769802933081	13.7737875793838
-45.4669802933081	13.8450426678861
-45.4569802933081	13.9164058679811
-45.4469802933082	13.9878774749869
-45.4369802933082	14.0594577853065
-45.4269802933082	14.1311470964326
-45.4169802933082	14.2029457069524
-45.4069802933082	14.2748539165532
-45.3969802933082	14.3468720260269
-45.3869802933082	14.4190003372754
-45.3769802933082	14.4912391533158
-45.3669802933082	14.5635887782854
-45.3569802933082	14.636049517447
-45.3469802933082	14.7086216771938
-45.3369802933082	14.7813055650554
-45.3269802933082	14.8541014897023
-45.3169802933082	14.9270097609515
-45.3069802933082	15.000030689772
-45.2969802933082	15.0731645882898
-45.2869802933082	15.1464117697939
-45.2769802933082	15.2197725487409
-45.2669802933082	15.2932472407611
-45.2569802933082	15.366836162664
-45.2469802933082	15.4405396324434
-45.2369802933082	15.5143579692831
-45.2269802933082	15.5882914935627
-45.2169802933082	15.6623405268631
-45.2069802933082	15.7365053919721
-45.1969802933082	15.81078641289
-45.1869802933082	15.8851839148354
-45.1769802933082	15.9596982242511
-45.1669802933082	16.0343296688097
-45.1569802933082	16.1090785774194
-45.1469802933082	16.1839452802297
-45.1369802933082	16.2589301086377
-45.1269802933082	16.3340333952937
-45.1169802933082	16.4092554741072
-45.1069802933082	16.4845966802528
-45.0969802933082	16.5600573501763
-45.0869802933082	16.6356378216009
-45.0769802933082	16.7113384335329
-45.0669802933082	16.7871595262681
-45.0569802933082	16.8631014413979
-45.0469802933082	16.9391645218155
-45.0369802933082	17.0153491117218
-45.0269802933082	17.0916555566323
-45.0169802933082	17.1680842033829
-45.0069802933082	17.2446354001361
-44.9969802933082	17.321309496388
-44.9869802933082	17.3981068429739
-44.9769802933082	17.4750277920756
-44.9669802933082	17.552072697227
-44.9569802933082	17.6292419133213
-44.9469802933083	17.7065357966171
-44.9369802933083	17.7839547047454
-44.9269802933083	17.8614989967157
-44.9169802933083	17.9391690329232
-44.9069802933083	18.0169651751552
-44.8969802933083	18.0948877865977
-44.8869802933083	18.1729372318426
-44.8769802933083	18.2511138768944
-44.8669802933083	18.3294180891766
-44.8569802933083	18.4078502375393
-44.8469802933083	18.4864106922655
-44.8369802933083	18.5650998250788
-44.8269802933083	18.6439180091495
-44.8169802933083	18.7228656191025
-44.8069802933083	18.8019430310241
-44.7969802933083	18.8811506224688
-44.7869802933083	18.9604887724672
-44.7769802933083	19.0399578615324
-44.7669802933083	19.1195582716682
-44.7569802933083	19.1992903863755
-44.7469802933083	19.2791545906603
-44.7369802933083	19.3591512710409
-44.7269802933083	19.4392808155551
-44.7169802933083	19.5195436137682
-44.7069802933083	19.5999400567801
-44.6969802933083	19.6804705372331
-44.6869802933083	19.7611354493194
-44.6769802933083	19.8419351887889
-44.6669802933083	19.9228701529567
-44.6569802933083	20.0039407407112
-44.6469802933083	20.0851473525215
-44.6369802933083	20.1664903904457
-44.6269802933083	20.2479702581384
-44.6169802933083	20.3295873608589
